data_year,weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,sex_code,age_range_low_num,age_range_high_num,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,FREDERICKSBURG,Fredericksburg,Virginia,30031,54,0,14,25,2.3,3.1,3/20/21 0:00,5,Not Hispanic or Latino,None,F,25,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,26,26 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,SPOKANE,Spokane,Washington,167512,107,7,6,13,0.7,0.8,5/3/21 0:00,4,Not Hispanic or Latino,None,F,26,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,26,26 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,SPOKANE,Spokane,Washington,167512,107,7,6,13,0.7,0.8,5/3/21 0:00,4,Not Hispanic or Latino,None,F,26,,
2021,None,f,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,9,Assault Offenses,A    ,American Indian or Alaska Native,30,26,26 Years Old,All Other,I,PAGE,Page,Arizona,7530,15,5,1,9,2.1,4,4/18/21 0:00,0,Not Hispanic or Latino,Minor Injury,F,26,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,"Handling, Transporting, Custody of Prisoners",I,MESA,Mesa,Arizona,513713,739,134,107,298,1.6,2.5,5/29/21 0:00,10,Not Hispanic or Latino,Minor Injury,F,25,,
2021,Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,SAN DIEGO,San Diego,California,485068,2001,623,462,1043,5.1,8.5,4/14/21 0:00,19,Not Hispanic or Latino,None,F,25,35,
2021,Other,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Unknown,98,23,23 Years Old,Handling Persons with Mental Illness,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,8/12/21 0:00,15,Unknown,None,F,17,29,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Unknown,98,23,23 Years Old,Handling Persons with Mental Illness,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,8/12/21 0:00,15,Unknown,None,F,17,29,
2021,Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Investigating Suspicious Persons or Circumstances,I,DECATUR,Decatur,Georgia,13776,29,15,2,19,2.3,4.7,5/19/21 0:00,13,Not Hispanic or Latino,None,F,29,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,49,49 Years Old,Handling Persons with Mental Illness,I,PORTAGE,Portage,Indiana,37166,,,,,,,6/1/21 0:00,15,Unknown,Minor Injury,F,49,,
2021,Other,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Attempting Other Arrests,I,MONROE,Monroe,Louisiana,46808,,,,,,,7/31/21 0:00,11,Not Hispanic or Latino,None,F,32,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,AMHERST,Amherst,Massachusetts,40843,37,0,6,3,1.1,1.1,10/15/21 0:00,0,Not Hispanic or Latino,Minor Injury,F,29,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,40,40 Years Old,Handling Persons with Mental Illness,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,839014,1516,73,316,142,2.2,2.4,10/5/21 0:00,18,Not Specified,Minor Injury,F,40,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,I,ASHEVILLE,Asheville,North Carolina,93855,133,27,29,22,1.7,2.2,10/8/21 0:00,17,Not Hispanic or Latino,None,F,22,,
2021,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,MOORESVILLE,Mooresville,North Carolina,40560,73,7,12,16,2.1,2.7,8/8/21 0:00,0,Not Hispanic or Latino,Minor Injury,F,25,,
2021,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,MOORESVILLE,Mooresville,North Carolina,40560,73,7,12,16,2.1,2.7,8/8/21 0:00,0,Not Hispanic or Latino,Minor Injury,F,25,,
2021,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,40,40 Years Old,All Other,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1685021,3412,421,582,1345,2.4,3.4,12/15/21 0:00,12,Unknown,Minor Injury,F,40,,
2021,Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,32,32 Years Old,Traffic Pursuits and Stops,I,SPRING HILL,Spring Hill,Tennessee,48297,60,0,7,4,1.4,1.5,11/14/21 0:00,22,Not Hispanic or Latino,Minor Injury,F,32,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,36,36 Years Old,Attempting Other Arrests,I,STEPHENVILLE,Stephenville,Texas,22221,29,9,4,13,1.5,2.5,12/25/21 0:00,19,Not Hispanic or Latino,None,F,36,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,36,36 Years Old,Attempting Other Arrests,I,STEPHENVILLE,Stephenville,Texas,22221,29,9,4,13,1.5,2.5,12/25/21 0:00,19,Not Hispanic or Latino,None,F,36,,
2021,Other,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,GRAY,Gray,Texas,4605,13,11,1,12,3,8,12/27/21 0:00,21,Hispanic or Latino,None,F,31,,
2021,Other,t,None (no bias),Relationship Unknown,Bar/Nightclub,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,HARRIS,Harris,Texas,1963419,1924,1198,403,1484,1.2,2.6,6/15/21 0:00,4,Not Hispanic or Latino,Minor Injury,F,20,40,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,37,37 Years Old,Investigating Suspicious Persons or Circumstances,I,MARION,Marion,Texas,7901,13,0,5,1,2.3,2.4,2/23/21 0:00,16,Not Hispanic or Latino,Other Major Injury,F,37,,
2021,None,f,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Handling Persons with Mental Illness,I,ALEXANDRIA,Alexandria,Virginia,160457,234,30,61,54,1.8,2.4,3/6/21 0:00,20,Not Hispanic or Latino,None,F,35,,
2021,Blunt Object,t,None (no bias),Victim Was Acquaintance,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,51,51 Years Old,Handling Persons with Mental Illness,I,ROYALTON,Royalton,Vermont,2892,2,0,1,0,1,1,2/24/21 0:00,12,Not Hispanic or Latino,Other Major Injury,F,51,,
2021,Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,I,PIERCE,Pierce,Washington,429625,230,15,24,52,0.6,0.7,5/1/21 0:00,5,Not Hispanic or Latino,Minor Injury,F,35,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,27,27 Years Old,Handling Persons with Mental Illness,I,TACOMA,Tacoma,Washington,222235,273,6,48,32,1.4,1.6,1/8/21 0:00,7,Not Hispanic or Latino,None,F,27,,
2021,Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,66,66 Years Old,All Other,I,SEATTLE,Seattle,Washington,787749,999,176,179,243,1.5,2,4/23/21 0:00,9,Not Hispanic or Latino,Minor Injury,F,66,,
2021,None,f,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,I,MOUNT PLEASANT,Mount Pleasant,Wisconsin,27084,48,1,8,6,2.1,2.3,7/1/21 0:00,20,Unknown,None,F,26,,
2021,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Black or African American,20,37,37 Years Old,"Handling, Transporting, Custody of Prisoners",I,MILWAUKEE,Milwaukee,Wisconsin,593337,1388,143,266,218,2.8,3.4,12/14/21 0:00,8,Not Hispanic or Latino,None,F,37,,
2021,Other,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Unknown,98,30,30 Years Old,All Other,I,SAN DIEGO,San Diego,California,485068,2001,623,462,1043,5.1,8.5,12/8/21 0:00,21,Unknown,None,F,30,,
2021,Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,29,29 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,10/9/21 0:00,10,Not Hispanic or Latino,None,F,19,39,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,39,39 Years Old,Responding to Disturbance Call,I,CLAYTON COUNTY POL DEPT,Clayton County Police Department,Georgia,235533,244,16,89,85,1.4,1.8,1/12/21 0:00,13,Not Specified,None,F,39,0,
2021,Personal Weapons,t,None (no bias),Victim was Employee,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",I,WILKINSON,Wilkinson,Georgia,4422,15,1,1,11,3.6,6.3,4/12/21 0:00,6,Not Specified,None,F,33,,
2021,Other,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,46,46 Years Old,Responding to Disturbance Call,I,CEDAR RAPIDS,Cedar Rapids,Iowa,134763,187,11,36,46,1.7,2.1,3/26/21 0:00,10,Unknown,None,F,46,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,MONROE,Monroe,Louisiana,46808,,,,,,,4/12/21 0:00,15,Not Hispanic or Latino,None,F,32,,
2021,Unknown,f,None (no bias),Victim Was Boyfriend/Girlfriend,Government/Public Building,Kidnapping/Abduction,Person,f,t,  ,Kidnapping/Abduction,A    ,Black or African American,20,28,28 Years Old,All Other,I,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,11/26/21 0:00,12,Not Hispanic or Latino,None,F,28,,
2021,Other,t,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,WEST FELICIANA,West Feliciana,Louisiana,15338,20,30,3,25,1.5,5.1,12/28/21 0:00,18,Not Hispanic or Latino,Minor Injury,F,40,,
2021,None,f,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,3/15/21 0:00,19,Unknown,None,F,30,35,
2021,None,f,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,3/15/21 0:00,19,Not Hispanic or Latino,None,F,25,35,
2021,Other,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,839014,1516,73,316,142,2.2,2.4,3/16/21 0:00,10,Not Specified,None,F,40,,
2021,Personal Weapons,t,None (no bias),Relationship Unknown,Other/Unknown,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,46,46 Years Old,Responding to Disturbance Call,I,KEWEENAW,Keweenaw,Michigan,2130,5,0,1,0,2.8,2.8,1/22/21 0:00,19,Not Hispanic or Latino,None,F,46,,
2021,Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,RAMSEY,Ramsey,Minnesota,84975,296,22,88,31,4.5,5.1,11/3/21 0:00,8,Unknown,None,F,27,,
2021,Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Responding to Disturbance Call,I,RAMSEY,Ramsey,Minnesota,84975,296,22,88,31,4.5,5.1,11/3/21 0:00,8,Unknown,None,F,35,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,39,39 Years Old,Handling Persons with Mental Illness,I,NEW ULM,New Ulm,Minnesota,13106,20,0,2,0,1.7,1.7,10/14/21 0:00,10,Not Specified,Minor Injury,F,39,,
2021,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Bar/Nightclub,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,FREEBORN,Freeborn,Minnesota,12667,22,22,2,24,1.9,5.5,9/20/21 0:00,19,Not Hispanic or Latino,None,F,28,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,39,39 Years Old,Responding to Disturbance Call,I,OLIVE BRANCH,Olive Branch,Mississippi,40308,67,3,14,6,2,2.2,2/23/21 0:00,10,Not Hispanic or Latino,None,F,39,0,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Community Center,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,All Other,I,OLIVE BRANCH,Olive Branch,Mississippi,40308,67,3,14,6,2,2.2,8/1/21 0:00,15,Not Hispanic or Latino,None,F,29,,
2021,Unknown,f,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,44,44 Years Old,All Other,I,HATTIESBURG,Hattiesburg,Mississippi,45809,87,12,17,48,2.3,3.6,10/6/21 0:00,10,Not Specified,None,F,44,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,I,DURHAM,Durham,New Hampshire,16848,16,0,3,3,1.1,1.3,2/27/21 0:00,3,Not Hispanic or Latino,None,F,25,40,
2021,Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,CHURCHILL,Churchill,Nevada,16321,38,0,4,9,2.6,3.1,8/28/21 0:00,22,Not Hispanic or Latino,None,F,26,,
2021,None,f,None (no bias),,Service/Gas Station,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,21,21 Years Old,Responding to Disturbance Call,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1685021,3412,421,582,1345,2.4,3.4,8/7/21 0:00,8,Not Hispanic or Latino,None,F,21,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,TULSA,Tulsa,Oklahoma,404255,685,85,116,122,2,2.5,12/12/21 0:00,3,Not Specified,Minor Injury,F,31,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,I,SISSETON,Sisseton,South Dakota,2360,5,0,1,0,2.5,2.5,9/5/21 0:00,1,Not Hispanic or Latino,Minor Injury,F,23,,
2021,Personal Weapons,t,None (no bias),,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,24,24 Years Old,Handling Persons with Mental Illness,I,UNIV OF TX: SAN ANTONIO,University of Texas:,Texas,0,30,26,10,23,0,0,5/22/21 0:00,1,Hispanic or Latino,Minor Injury,F,24,,
2021,Knife/Cutting Instrument,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,55,55 Years Old,Responding to Disturbance Call,I,HARRIS,Harris,Texas,1963419,1924,1198,403,1484,1.2,2.6,2/2/21 0:00,7,Not Hispanic or Latino,None,F,55,0,
2021,Personal Weapons,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Responding to Disturbance Call,I,EVERMAN,Everman,Texas,6136,15,2,2,4,2.8,3.7,11/3/21 0:00,9,Not Hispanic or Latino,None,F,25,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Community Center,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Attempting Other Arrests,I,AMARILLO,Amarillo,Texas,200515,304,11,41,49,1.7,2,11/8/21 0:00,21,Hispanic or Latino,None,F,35,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",I,ALBEMARLE COUNTY POL DEP,Albemarle County Police Department,Virginia,111732,122,12,17,21,1.2,1.5,12/24/21 0:00,18,Not Hispanic or Latino,None,F,24,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,NORFOLK,Norfolk,Virginia,242488,504,32,64,117,2.3,3,2/27/21 0:00,23,Not Hispanic or Latino,None,F,25,0,
2021,None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,58,58 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,12/4/21 0:00,20,Not Hispanic or Latino,None,F,19,97,
2021,None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,58,58 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,12/4/21 0:00,20,Not Hispanic or Latino,None,F,19,97,
2021,None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,58,58 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,12/4/21 0:00,20,Not Hispanic or Latino,None,F,19,97,
2021,None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,24,24 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,12/4/21 0:00,20,Unknown,None,F,24,,
2021,None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,24,24 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,12/4/21 0:00,20,Unknown,None,F,24,,
2021,None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,24,24 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,12/4/21 0:00,20,Unknown,None,F,24,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,BIDDEFORD,Biddeford,Maine,21523,49,12,6,14,2.6,3.8,8/3/21 0:00,23,Not Hispanic or Latino,Minor Injury,F,28,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,BIDDEFORD,Biddeford,Maine,21523,49,12,6,14,2.6,3.8,8/3/21 0:00,23,Not Hispanic or Latino,Minor Injury,F,28,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,BIDDEFORD,Biddeford,Maine,21523,49,12,6,14,2.6,3.8,8/3/21 0:00,23,Not Hispanic or Latino,Minor Injury,F,28,,
2021,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,BIDDEFORD,Biddeford,Maine,21523,49,12,6,14,2.6,3.8,8/3/21 0:00,23,Not Hispanic or Latino,Minor Injury,F,28,,
